provincia,anyo,entradas,salidas,saldo_neto,tasa_atraccion,delta_saldo_yoy,ranking_atraccion_anio,compraventas_vivienda,poblacion_provincia,viajeros,pernoctaciones,compraventas_per_capita,cob_100mbps_pct,ranking_anio
Badajoz,2013,4453,6381,-1928,-0.433,-5576,31,9177.0,693729.0,3103697.0,131741.0,0.013229,26.9287,44.0
Badajoz,2013,4453,6381,-1928,-0.433,-5576,31,9177.0,344296.0,3103697.0,131741.0,0.026654,26.9287,44.0
Badajoz,2013,4453,6381,-1928,-0.433,-5576,31,9177.0,349433.0,3103697.0,131741.0,0.026263,26.9287,44.0
Badajoz,2014,4843,6768,-1925,-0.3975,3,33,9999.0,690929.0,3273450.0,130828.0,0.014472,27.447,44.0
Badajoz,2014,4843,6768,-1925,-0.3975,3,33,9999.0,342654.0,3273450.0,130828.0,0.029181,27.447,44.0
Badajoz,2014,4843,6768,-1925,-0.3975,3,33,9999.0,348275.0,3273450.0,130828.0,0.02871,27.447,44.0
Badajoz,2015,4330,6620,-2290,-0.5289,-365,33,10323.0,686730.0,3340956.0,189758.0,0.015032,34.7667,43.0
Badajoz,2015,4330,6620,-2290,-0.5289,-365,33,10323.0,340376.0,3340956.0,189758.0,0.030328,34.7667,43.0
Badajoz,2015,4330,6620,-2290,-0.5289,-365,33,10323.0,346354.0,3340956.0,189758.0,0.029805,34.7667,43.0
Badajoz,2016,5869,6807,-938,-0.1598,1352,28,12390.0,684113.0,3402465.0,192850.0,0.018111,39.9084,43.0
Badajoz,2016,5869,6807,-938,-0.1598,1352,28,12390.0,338954.0,3402465.0,192850.0,0.036554,39.9084,43.0
Badajoz,2016,5869,6807,-938,-0.1598,1352,28,12390.0,345159.0,3402465.0,192850.0,0.035896,39.9084,43.0
Badajoz,2017,3695,6868,-3173,-0.8587,-2235,37,12933.0,679884.0,3659122.0,187338.0,0.019022,52.247,41.0
Badajoz,2017,3695,6868,-3173,-0.8587,-2235,37,12933.0,336566.0,3659122.0,187338.0,0.038426,52.247,41.0
Badajoz,2017,3695,6868,-3173,-0.8587,-2235,37,12933.0,343318.0,3659122.0,187338.0,0.037671,52.247,41.0
Badajoz,2018,10649,6878,3771,0.3541,6944,16,13905.0,676376.0,3981347.0,186026.0,0.020558,59.776,42.0
Badajoz,2018,10649,6878,3771,0.3541,6944,16,13905.0,334636.0,3981347.0,186026.0,0.041553,59.776,42.0
Badajoz,2018,10649,6878,3771,0.3541,6944,16,13905.0,341740.0,3981347.0,186026.0,0.040689,59.776,42.0
Badajoz,2019,12636,6930,5706,0.4516,1935,10,14754.0,673559.0,4094354.0,186187.0,0.021905,70.7889,31.0
Badajoz,2019,12636,6930,5706,0.4516,1935,10,14754.0,333112.0,4094354.0,186187.0,0.044291,70.7889,31.0
Badajoz,2019,12636,6930,5706,0.4516,1935,10,14754.0,340447.0,4094354.0,186187.0,0.043337,70.7889,31.0
Badajoz,2020,1443,5086,-3643,-2.5246,-9349,44,13902.0,672137.0,1715215.0,129977.0,0.020683,80.1551,27.0
Badajoz,2020,1443,5086,-3643,-2.5246,-9349,44,13902.0,332204.0,1715215.0,129977.0,0.041848,80.1551,27.0
Badajoz,2020,1443,5086,-3643,-2.5246,-9349,44,13902.0,339933.0,1715215.0,129977.0,0.040896,80.1551,27.0
Badajoz,2021,15503,6172,9331,0.6019,12974,8,18054.0,669943.0,2702983.0,155805.0,0.026949,86.777,26.0
Badajoz,2021,15503,6172,9331,0.6019,12974,8,18054.0,331025.0,2702983.0,155805.0,0.05454,86.777,26.0
Badajoz,2021,15503,6172,9331,0.6019,12974,8,18054.0,338918.0,2702983.0,155805.0,0.05327,86.777,26.0
"Balears, Illes",2008,3544,15223,-11679,-3.2954,,48,37098.0,1072844.0,,,0.034579,,
"Balears, Illes",2008,3544,15223,-11679,-3.2954,,48,37098.0,540395.0,,,0.06865,,
"Balears, Illes",2008,3544,15223,-11679,-3.2954,,48,37098.0,532449.0,,,0.069674,,
"Balears, Illes",2009,46679,16095,30584,0.6552,42263,2,24558.0,1095426.0,,,0.022419,,
"Balears, Illes",2009,46679,16095,30584,0.6552,42263,2,24558.0,551079.0,,,0.044563,,
"Balears, Illes",2009,46679,16095,30584,0.6552,42263,2,24558.0,544347.0,,,0.045115,,
"Balears, Illes",2010,3782,16576,-12794,-3.3829,-43378,48,29352.0,1106049.0,,,0.026538,,
"Balears, Illes",2010,3782,16576,-12794,-3.3829,-43378,48,29352.0,555204.0,,,0.052867,,
"Balears, Illes",2010,3782,16576,-12794,-3.3829,-43378,48,29352.0,550845.0,,,0.053285,,
"Balears, Illes",2011,5707,16104,-10397,-1.8218,2397,46,24684.0,1113114.0,,,0.022176,,
"Balears, Illes",2011,5707,16104,-10397,-1.8218,2397,46,24684.0,557577.0,,,0.04427,,
"Balears, Illes",2011,5707,16104,-10397,-1.8218,2397,46,24684.0,555537.0,,,0.044433,,
"Balears, Illes",2012,1697,13913,-12216,-7.1986,-1819,48,23790.0,1119439.0,,,0.021252,,
"Balears, Illes",2012,1697,13913,-12216,-7.1986,-1819,48,23790.0,560091.0,,,0.042475,,
"Balears, Illes",2012,1697,13913,-12216,-7.1986,-1819,48,23790.0,559348.0,,,0.042532,,
"Balears, Illes",2013,11266,12556,-1290,-0.1145,10926,27,23493.0,1111674.0,,,0.021133,45.6825,28.0
"Balears, Illes",2013,11266,12556,-1290,-0.1145,10926,27,23493.0,554603.0,,,0.04236,45.6825,28.0
"Balears, Illes",2013,11266,12556,-1290,-0.1145,10926,27,23493.0,557071.0,,,0.042172,45.6825,28.0
"Balears, Illes",2014,9747,13364,-3617,-0.3711,-2327,37,27753.0,1103442.0,,,0.025151,44.4316,31.0
"Balears, Illes",2014,9747,13364,-3617,-0.3711,-2327,37,27753.0,549801.0,,,0.050478,44.4316,31.0
"Balears, Illes",2014,9747,13364,-3617,-0.3711,-2327,37,27753.0,553641.0,,,0.050128,44.4316,31.0
"Balears, Illes",2015,19585,13672,5913,0.3019,9530,7,31809.0,1104479.0,,,0.0288,59.1245,22.0
"Balears, Illes",2015,19585,13672,5913,0.3019,9530,7,31809.0,549678.0,,,0.057868,59.1245,22.0
"Balears, Illes",2015,19585,13672,5913,0.3019,9530,7,31809.0,554801.0,,,0.057334,59.1245,22.0
"Balears, Illes",2016,72057,12261,59796,0.8298,53883,1,41460.0,1107220.0,,,0.037445,73.7621,12.0
"Balears, Illes",2016,72057,12261,59796,0.8298,53883,1,41460.0,550682.0,,,0.075288,73.7621,12.0
"Balears, Illes",2016,72057,12261,59796,0.8298,53883,1,41460.0,556538.0,,,0.074496,73.7621,12.0
"Balears, Illes",2017,3232,13787,-10555,-3.2658,-70351,48,47679.0,1115999.0,,,0.042723,81.9403,10.0
"Balears, Illes",2017,3232,13787,-10555,-3.2658,-70351,48,47679.0,554925.0,,,0.08592,81.9403,10.0
"Balears, Illes",2017,3232,13787,-10555,-3.2658,-70351,48,47679.0,561074.0,,,0.084978,81.9403,10.0
"Balears, Illes",2018,17789,14148,3641,0.2047,14196,17,46995.0,1128908.0,,,0.041629,85.5724,11.0
"Balears, Illes",2018,17789,14148,3641,0.2047,14196,17,46995.0,561803.0,,,0.08365,85.5724,11.0
"Balears, Illes",2018,17789,14148,3641,0.2047,14196,17,46995.0,567105.0,,,0.082868,85.5724,11.0
"Balears, Illes",2019,2580,15528,-12948,-5.0186,-16589,50,41775.0,1149460.0,,,0.036343,84.0114,16.0
"Balears, Illes",2019,2580,15528,-12948,-5.0186,-16589,50,41775.0,572757.0,,,0.072937,84.0114,16.0
"Balears, Illes",2019,2580,15528,-12948,-5.0186,-16589,50,41775.0,576703.0,,,0.072438,84.0114,16.0
"Balears, Illes",2020,11713,14006,-2293,-0.1958,10655,38,32052.0,1171543.0,,,0.027359,90.3695,17.0
"Balears, Illes",2020,11713,14006,-2293,-0.1958,10655,38,32052.0,584298.0,,,0.054856,90.3695,17.0
"Balears, Illes",2020,11713,14006,-2293,-0.1958,10655,38,32052.0,587245.0,,,0.05458,90.3695,17.0
"Balears, Illes",2021,3358,15509,-12151,-3.6185,-9858,50,42504.0,1173008.0,,,0.036235,92.6583,13.0
"Balears, Illes",2021,3358,15509,-12151,-3.6185,-9858,50,42504.0,584853.0,,,0.072675,92.6583,13.0
"Balears, Illes",2021,3358,15509,-12151,-3.6185,-9858,50,42504.0,588155.0,,,0.072267,92.6583,13.0
Barcelona,2008,6793,54264,-47471,-6.9882,,51,113640.0,5416447.0,57013678.0,1298793.0,0.020981,,
Barcelona,2008,6793,54264,-47471,-6.9882,,51,113640.0,2668359.0,57013678.0,1298793.0,0.042588,,
Barcelona,2008,6793,54264,-47471,-6.9882,,51,113640.0,2748088.0,57013678.0,1298793.0,0.041352,,
Barcelona,2009,3228,50037,-46809,-14.5009,662,51,85617.0,5487935.0,57344260.0,1378487.0,0.015601,,
Barcelona,2009,3228,50037,-46809,-14.5009,662,51,85617.0,2703137.0,57344260.0,1378487.0,0.031673,,
Barcelona,2009,3228,50037,-46809,-14.5009,662,51,85617.0,2784798.0,57344260.0,1378487.0,0.030744,,
Barcelona,2010,18389,49101,-30712,-1.6701,16097,51,111006.0,5511147.0,66928646.0,1565995.0,0.020142,,
Barcelona,2010,18389,49101,-30712,-1.6701,16097,51,111006.0,2710304.0,66928646.0,1565995.0,0.040957,,
Barcelona,2010,18389,49101,-30712,-1.6701,16097,51,111006.0,2800843.0,66928646.0,1565995.0,0.039633,,
Barcelona,2011,6734,47425,-40691,-6.0426,-9979,51,91569.0,5529099.0,71917817.0,1602165.0,0.016561,,
Barcelona,2011,6734,47425,-40691,-6.0426,-9979,51,91569.0,2715628.0,71917817.0,1602165.0,0.033719,,
Barcelona,2011,6734,47425,-40691,-6.0426,-9979,51,91569.0,2813471.0,71917817.0,1602165.0,0.032547,,
Barcelona,2012,6287,45250,-38963,-6.1974,1728,51,78726.0,5552050.0,72556252.0,1641127.0,0.01418,,
Barcelona,2012,6287,45250,-38963,-6.1974,1728,51,78726.0,2722394.0,72556252.0,1641127.0,0.028918,,
Barcelona,2012,6287,45250,-38963,-6.1974,1728,51,78726.0,2829656.0,72556252.0,1641127.0,0.027822,,
Barcelona,2013,10154,42899,-32745,-3.2248,6218,51,85533.0,5540925.0,73492103.0,1702493.0,0.015437,58.1505,16.0
Barcelona,2013,10154,42899,-32745,-3.2248,6218,51,85533.0,2711403.0,73492103.0,1702493.0,0.031546,58.1505,16.0
Barcelona,2013,10154,42899,-32745,-3.2248,6218,51,85533.0,2829522.0,73492103.0,1702493.0,0.030229,58.1505,16.0
Barcelona,2014,6835,39827,-32992,-4.8269,-247,51,94086.0,5523784.0,76498981.0,1733047.0,0.017033,74.0448,9.0
Barcelona,2014,6835,39827,-32992,-4.8269,-247,51,94086.0,2699040.0,76498981.0,1733047.0,0.034859,74.0448,9.0
Barcelona,2014,6835,39827,-32992,-4.8269,-247,51,94086.0,2824744.0,76498981.0,1733047.0,0.033308,74.0448,9.0
Barcelona,2015,12470,39178,-26708,-2.1418,6284,51,113337.0,5523922.0,79817557.0,2506928.0,0.020517,80.4209,6.0
Barcelona,2015,12470,39178,-26708,-2.1418,6284,51,113337.0,2696360.0,79817557.0,2506928.0,0.042033,80.4209,6.0
Barcelona,2015,12470,39178,-26708,-2.1418,6284,51,113337.0,2827562.0,79817557.0,2506928.0,0.040083,80.4209,6.0
Barcelona,2016,4399,38769,-34370,-7.8131,-7662,51,139587.0,5542680.0,85653501.0,2553754.0,0.025184,90.5176,5.0
Barcelona,2016,4399,38769,-34370,-7.8131,-7662,51,139587.0,2704771.0,85653501.0,2553754.0,0.051608,90.5176,5.0
Barcelona,2016,4399,38769,-34370,-7.8131,-7662,51,139587.0,2837909.0,85653501.0,2553754.0,0.049187,90.5176,5.0
Barcelona,2017,16844,38356,-21512,-1.2771,12858,51,161493.0,5576037.0,88526922.0,2623112.0,0.028962,93.7521,5.0
Barcelona,2017,16844,38356,-21512,-1.2771,12858,51,161493.0,2718621.0,88526922.0,2623112.0,0.059403,93.7521,5.0
Barcelona,2017,16844,38356,-21512,-1.2771,12858,51,161493.0,2857416.0,88526922.0,2623112.0,0.056517,93.7521,5.0
Barcelona,2018,4251,43374,-39123,-9.2032,-17611,51,168036.0,5609350.0,88737239.0,2672083.0,0.029956,95.6165,4.0
Barcelona,2018,4251,43374,-39123,-9.2032,-17611,51,168036.0,2733466.0,88737239.0,2672083.0,0.061474,95.6165,4.0
Barcelona,2018,4251,43374,-39123,-9.2032,-17611,51,168036.0,2875884.0,88737239.0,2672083.0,0.058429,95.6165,4.0
Barcelona,2019,12448,43791,-31343,-2.5179,7780,51,165807.0,5664579.0,92528872.0,2752520.0,0.029271,95.6246,5.0
Barcelona,2019,12448,43791,-31343,-2.5179,7780,51,165807.0,2762689.0,92528872.0,2752520.0,0.060017,95.6246,5.0
Barcelona,2019,12448,43791,-31343,-2.5179,7780,51,165807.0,2901890.0,92528872.0,2752520.0,0.057138,95.6246,5.0
Barcelona,2020,3560,45486,-41926,-11.777,-10583,51,132234.0,5743402.0,19463691.0,1161280.0,0.023024,95.5473,5.0
Barcelona,2020,3560,45486,-41926,-11.777,-10583,51,132234.0,2804316.0,19463691.0,1161280.0,0.047154,95.5473,5.0
Barcelona,2020,3560,45486,-41926,-11.777,-10583,51,132234.0,2939086.0,19463691.0,1161280.0,0.044992,95.5473,5.0
Barcelona,2021,12047,50376,-38329,-3.1816,3597,51,173982.0,5714730.0,36114996.0,1739766.0,0.030444,98.4085,4.0
Barcelona,2021,12047,50376,-38329,-3.1816,3597,51,173982.0,2791250.0,36114996.0,1739766.0,0.062331,98.4085,4.0
Barcelona,2021,12047,50376,-38329,-3.1816,3597,51,173982.0,2923480.0,36114996.0,1739766.0,0.059512,98.4085,4.0
Bizkaia,2008,5171,9977,-4806,-0.9294,,39,28485.0,1146421.0,5322216.0,151440.0,0.024847,,
Bizkaia,2008,5171,9977,-4806,-0.9294,,39,28485.0,556095.0,5322216.0,151440.0,0.051223,,
Bizkaia,2008,5171,9977,-4806,-0.9294,,39,28485.0,590326.0,5322216.0,151440.0,0.048253,,
Bizkaia,2009,2241,9173,-6932,-3.0933,-2126,45,22926.0,1152658.0,5206156.0,155475.0,0.01989,,
Bizkaia,2009,2241,9173,-6932,-3.0933,-2126,45,22926.0,559174.0,5206156.0,155475.0,0.041,,
Bizkaia,2009,2241,9173,-6932,-3.0933,-2126,45,22926.0,593484.0,5206156.0,155475.0,0.03863,,
Bizkaia,2010,5297,9634,-4337,-0.8188,2595,37,28671.0,1153724.0,5681563.0,164742.0,0.024851,,
Bizkaia,2010,5297,9634,-4337,-0.8188,2595,37,28671.0,559359.0,5681563.0,164742.0,0.051257,,
Bizkaia,2010,5297,9634,-4337,-0.8188,2595,37,28671.0,594365.0,5681563.0,164742.0,0.048238,,
Bizkaia,2011,6606,9194,-2588,-0.3918,1749,34,22398.0,1155772.0,6529390.0,180384.0,0.019379,,
Bizkaia,2011,6606,9194,-2588,-0.3918,1749,34,22398.0,560178.0,6529390.0,180384.0,0.039984,,
Bizkaia,2011,6606,9194,-2588,-0.3918,1749,34,22398.0,595594.0,6529390.0,180384.0,0.037606,,
Bizkaia,2012,4031,8539,-4508,-1.1183,-1920,40,15681.0,1158439.0,6771334.0,180846.0,0.013536,,
Bizkaia,2012,4031,8539,-4508,-1.1183,-1920,40,15681.0,561134.0,6771334.0,180846.0,0.027945,,
Bizkaia,2012,4031,8539,-4508,-1.1183,-1920,40,15681.0,597305.0,6771334.0,180846.0,0.026253,,
Bizkaia,2013,2314,8707,-6393,-2.7627,-1885,44,15741.0,1156447.0,6654161.0,179816.0,0.013612,91.2849,1.0
Bizkaia,2013,2314,8707,-6393,-2.7627,-1885,44,15741.0,559573.0,6654161.0,179816.0,0.02813,91.2849,1.0
Bizkaia,2013,2314,8707,-6393,-2.7627,-1885,44,15741.0,596874.0,6654161.0,179816.0,0.026372,91.2849,1.0
Bizkaia,2014,9891,8491,1400,0.1415,7793,18,17412.0,1151905.0,6956459.0,181031.0,0.015116,91.0963,1.0
Bizkaia,2014,9891,8491,1400,0.1415,7793,18,17412.0,556772.0,6956459.0,181031.0,0.031273,91.0963,1.0
Bizkaia,2014,9891,8491,1400,0.1415,7793,18,17412.0,595133.0,6956459.0,181031.0,0.029257,91.0963,1.0
Bizkaia,2015,1875,8651,-6776,-3.6139,-8176,45,23439.0,1148775.0,7464806.0,260642.0,0.020403,92.282,3.0
Bizkaia,2015,1875,8651,-6776,-3.6139,-8176,45,23439.0,554832.0,7464806.0,260642.0,0.042245,92.282,3.0
Bizkaia,2015,1875,8651,-6776,-3.6139,-8176,45,23439.0,593943.0,7464806.0,260642.0,0.039463,92.282,3.0
Bizkaia,2016,1113,8351,-7238,-6.5031,-462,43,25356.0,1147576.0,7858982.0,265441.0,0.022095,93.0295,4.0
Bizkaia,2016,1113,8351,-7238,-6.5031,-462,43,25356.0,554342.0,7858982.0,265441.0,0.045741,93.0295,4.0
Bizkaia,2016,1113,8351,-7238,-6.5031,-462,43,25356.0,593234.0,7858982.0,265441.0,0.042742,93.0295,4.0
Bizkaia,2017,2138,8740,-6602,-3.0879,636,46,27555.0,1148302.0,8453415.0,270661.0,0.023996,94.5139,4.0
Bizkaia,2017,2138,8740,-6602,-3.0879,636,46,27555.0,554289.0,8453415.0,270661.0,0.049712,94.5139,4.0
Bizkaia,2017,2138,8740,-6602,-3.0879,636,46,27555.0,594013.0,8453415.0,270661.0,0.046388,94.5139,4.0
Bizkaia,2018,3746,8864,-5118,-1.3663,1484,40,31521.0,1149628.0,8845451.0,277181.0,0.027418,95.4825,5.0
Bizkaia,2018,3746,8864,-5118,-1.3663,1484,40,31521.0,554879.0,8845451.0,277181.0,0.056807,95.4825,5.0
Bizkaia,2018,3746,8864,-5118,-1.3663,1484,40,31521.0,594749.0,8845451.0,277181.0,0.052999,95.4825,5.0
Bizkaia,2019,3771,8918,-5147,-1.3649,-29,41,30597.0,1152651.0,9167127.0,286327.0,0.026545,96.6585,4.0
Bizkaia,2019,3771,8918,-5147,-1.3649,-29,41,30597.0,556212.0,9167127.0,286327.0,0.05501,96.6585,4.0
Bizkaia,2019,3771,8918,-5147,-1.3649,-29,41,30597.0,596439.0,9167127.0,286327.0,0.051299,96.6585,4.0
Bizkaia,2020,5656,8573,-2917,-0.5157,2230,41,26568.0,1159443.0,3357620.0,196269.0,0.022914,96.927,2.0
Bizkaia,2020,5656,8573,-2917,-0.5157,2230,41,26568.0,559798.0,3357620.0,196269.0,0.04746,96.927,2.0
Bizkaia,2020,5656,8573,-2917,-0.5157,2230,41,26568.0,599645.0,3357620.0,196269.0,0.044306,96.927,2.0
Bizkaia,2021,11106,9967,1139,0.1026,4056,21,33408.0,1154334.0,5514547.0,257076.0,0.028941,94.1827,7.0
Bizkaia,2021,11106,9967,1139,0.1026,4056,21,33408.0,557416.0,5514547.0,257076.0,0.059934,94.1827,7.0
Bizkaia,2021,11106,9967,1139,0.1026,4056,21,33408.0,596918.0,5514547.0,257076.0,0.055967,94.1827,7.0
Burgos,2008,4132,5195,-1063,-0.2573,,28,12627.0,373672.0,3903809.0,124103.0,0.033792,,
Burgos,2008,4132,5195,-1063,-0.2573,,28,12627.0,189675.0,3903809.0,124103.0,0.066572,,
Burgos,2008,4132,5195,-1063,-0.2573,,28,12627.0,183997.0,3903809.0,124103.0,0.068626,,
Burgos,2009,7118,5158,1960,0.2754,3023,20,11280.0,375563.0,3597200.0,125206.0,0.030035,,
Burgos,2009,7118,5158,1960,0.2754,3023,20,11280.0,190271.0,3597200.0,125206.0,0.059284,,
Burgos,2009,7118,5158,1960,0.2754,3023,20,11280.0,185292.0,3597200.0,125206.0,0.060877,,
Burgos,2010,2140,5193,-3053,-1.4266,-5013,36,10926.0,374826.0,3686473.0,125649.0,0.02915,,
Burgos,2010,2140,5193,-3053,-1.4266,-5013,36,10926.0,189454.0,3686473.0,125649.0,0.057671,,
Burgos,2010,2140,5193,-3053,-1.4266,-5013,36,10926.0,185372.0,3686473.0,125649.0,0.058941,,
Burgos,2011,3896,5141,-1245,-0.3196,1808,31,9384.0,375657.0,3740679.0,123854.0,0.02498,,
Burgos,2011,3896,5141,-1245,-0.3196,1808,31,9384.0,189652.0,3740679.0,123854.0,0.04948,,
Burgos,2011,3896,5141,-1245,-0.3196,1808,31,9384.0,186005.0,3740679.0,123854.0,0.05045,,
Burgos,2012,2194,5057,-2863,-1.3049,-1618,35,7968.0,374970.0,3527224.0,121812.0,0.02125,,
Burgos,2012,2194,5057,-2863,-1.3049,-1618,35,7968.0,189124.0,3527224.0,121812.0,0.042131,,
Burgos,2012,2194,5057,-2863,-1.3049,-1618,35,7968.0,185846.0,3527224.0,121812.0,0.042874,,
Burgos,2013,7023,4880,2143,0.3051,5006,17,7743.0,371248.0,3576771.0,122648.0,0.020857,63.2866,12.0
Burgos,2013,7023,4880,2143,0.3051,5006,17,7743.0,186638.0,3576771.0,122648.0,0.041487,63.2866,12.0
Burgos,2013,7023,4880,2143,0.3051,5006,17,7743.0,184610.0,3576771.0,122648.0,0.041942,63.2866,12.0
Burgos,2014,4357,4909,-552,-0.1267,-2695,23,8157.0,366900.0,3768696.0,124326.0,0.022232,63.3015,16.0
Burgos,2014,4357,4909,-552,-0.1267,-2695,23,8157.0,183882.0,3768696.0,124326.0,0.04436,63.3015,16.0
Burgos,2014,4357,4909,-552,-0.1267,-2695,23,8157.0,183018.0,3768696.0,124326.0,0.044569,63.3015,16.0
Burgos,2015,17121,4847,12274,0.7169,12826,5,8637.0,364002.0,3996640.0,179869.0,0.023728,65.1418,17.0
Burgos,2015,17121,4847,12274,0.7169,12826,5,8637.0,182142.0,3996640.0,179869.0,0.047419,65.1418,17.0
Burgos,2015,17121,4847,12274,0.7169,12826,5,8637.0,181860.0,3996640.0,179869.0,0.047493,65.1418,17.0
Burgos,2016,17089,4754,12335,0.7218,61,5,8817.0,360995.0,4343011.0,180541.0,0.024424,66.6085,18.0
Burgos,2016,17089,4754,12335,0.7218,61,5,8817.0,180418.0,4343011.0,180541.0,0.04887,66.6085,18.0
Burgos,2016,17089,4754,12335,0.7218,61,5,8817.0,180577.0,4343011.0,180541.0,0.048827,66.6085,18.0
Burgos,2017,13118,4506,8612,0.6565,-3723,5,9555.0,358171.0,4501061.0,176434.0,0.026677,68.7665,21.0
Burgos,2017,13118,4506,8612,0.6565,-3723,5,9555.0,178919.0,4501061.0,176434.0,0.053404,68.7665,21.0
Burgos,2017,13118,4506,8612,0.6565,-3723,5,9555.0,179252.0,4501061.0,176434.0,0.053305,68.7665,21.0
Burgos,2018,9236,4710,4526,0.49,-4086,13,10647.0,357070.0,4394673.0,180614.0,0.029818,70.3901,26.0
Burgos,2018,9236,4710,4526,0.49,-4086,13,10647.0,178337.0,4394673.0,180614.0,0.059702,70.3901,26.0
Burgos,2018,9236,4710,4526,0.49,-4086,13,10647.0,178733.0,4394673.0,180614.0,0.059569,70.3901,26.0
Burgos,2019,10276,4652,5624,0.5473,1098,11,10350.0,356958.0,4461721.0,176251.0,0.028995,72.5706,27.0
Burgos,2019,10276,4652,5624,0.5473,1098,11,10350.0,178230.0,4461721.0,176251.0,0.058071,72.5706,27.0
Burgos,2019,10276,4652,5624,0.5473,1098,11,10350.0,178728.0,4461721.0,176251.0,0.057909,72.5706,27.0
Burgos,2020,5008,4071,937,0.1871,-4687,29,9612.0,357650.0,1509247.0,105290.0,0.026875,76.0418,35.0
Burgos,2020,5008,4071,937,0.1871,-4687,29,9612.0,178578.0,1509247.0,105290.0,0.053825,76.0418,35.0
Burgos,2020,5008,4071,937,0.1871,-4687,29,9612.0,179072.0,1509247.0,105290.0,0.053677,76.0418,35.0
Burgos,2021,13717,4558,9159,0.6677,8222,9,12861.0,356055.0,2722516.0,132233.0,0.036121,71.8041,41.0
Burgos,2021,13717,4558,9159,0.6677,8222,9,12861.0,177920.0,2722516.0,132233.0,0.072285,71.8041,41.0
Burgos,2021,13717,4558,9159,0.6677,8222,9,12861.0,178135.0,2722516.0,132233.0,0.072198,71.8041,41.0
Cantabria,2008,6024,5781,243,0.0403,,23,27198.0,582138.0,,,0.046721,,
Cantabria,2008,6024,5781,243,0.0403,,23,27198.0,285469.0,,,0.095275,,
Cantabria,2008,6024,5781,243,0.0403,,23,27198.0,296669.0,,,0.091678,,
Cantabria,2009,11332,5796,5536,0.4885,5293,13,23865.0,589235.0,,,0.040502,,
Cantabria,2009,11332,5796,5536,0.4885,5293,13,23865.0,288735.0,,,0.082654,,
Cantabria,2009,11332,5796,5536,0.4885,5293,13,23865.0,300500.0,,,0.079418,,
Cantabria,2010,47336,6219,41117,0.8686,35581,2,24372.0,592250.0,,,0.041152,,
Cantabria,2010,47336,6219,41117,0.8686,35581,2,24372.0,289931.0,,,0.084061,,
Cantabria,2010,47336,6219,41117,0.8686,35581,2,24372.0,302319.0,,,0.080617,,
Cantabria,2011,6434,6371,63,0.0098,-41054,27,19326.0,593121.0,,,0.032584,,
Cantabria,2011,6434,6371,63,0.0098,-41054,27,19326.0,289872.0,,,0.066671,,
Cantabria,2011,6434,6371,63,0.0098,-41054,27,19326.0,303249.0,,,0.06373,,
Cantabria,2012,9354,6089,3265,0.349,3202,19,13650.0,593861.0,,,0.022985,,
Cantabria,2012,9354,6089,3265,0.349,3202,19,13650.0,289999.0,,,0.047069,,
Cantabria,2012,9354,6089,3265,0.349,3202,19,13650.0,303862.0,,,0.044922,,
Cantabria,2013,4665,5743,-1078,-0.2311,-4343,26,11601.0,591888.0,,,0.0196,62.5512,13.0
Cantabria,2013,4665,5743,-1078,-0.2311,-4343,26,11601.0,288643.0,,,0.040192,62.5512,13.0
Cantabria,2013,4665,5743,-1078,-0.2311,-4343,26,11601.0,303245.0,,,0.038256,62.5512,13.0
Cantabria,2014,10923,5852,5071,0.4642,6149,9,11982.0,588656.0,,,0.020355,62.7457,17.0
Cantabria,2014,10923,5852,5071,0.4642,6149,9,11982.0,286782.0,,,0.041781,62.7457,17.0
Cantabria,2014,10923,5852,5071,0.4642,6149,9,11982.0,301874.0,,,0.039692,62.7457,17.0
Cantabria,2015,5065,5778,-713,-0.1408,-5784,30,12912.0,585179.0,,,0.022065,63.5443,19.0
Cantabria,2015,5065,5778,-713,-0.1408,-5784,30,12912.0,284788.0,,,0.045339,63.5443,19.0
Cantabria,2015,5065,5778,-713,-0.1408,-5784,30,12912.0,300391.0,,,0.042984,63.5443,19.0
Cantabria,2016,5935,5539,396,0.0667,1109,24,14223.0,582206.0,,,0.024429,65.8866,20.0
Cantabria,2016,5935,5539,396,0.0667,1109,24,14223.0,282988.0,,,0.05026,65.8866,20.0
Cantabria,2016,5935,5539,396,0.0667,1109,24,14223.0,299218.0,,,0.047534,65.8866,20.0
Cantabria,2017,5418,5584,-166,-0.0306,-562,25,16620.0,580295.0,,,0.028641,68.3338,22.0
Cantabria,2017,5418,5584,-166,-0.0306,-562,25,16620.0,281808.0,,,0.058976,68.3338,22.0
Cantabria,2017,5418,5584,-166,-0.0306,-562,25,16620.0,298487.0,,,0.055681,68.3338,22.0
Cantabria,2018,2865,5756,-2891,-1.0091,-2725,35,19425.0,580229.0,,,0.033478,75.1535,22.0
Cantabria,2018,2865,5756,-2891,-1.0091,-2725,35,19425.0,281564.0,,,0.06899,75.1535,22.0
Cantabria,2018,2865,5756,-2891,-1.0091,-2725,35,19425.0,298665.0,,,0.065039,75.1535,22.0
Cantabria,2019,2057,5894,-3837,-1.8653,-946,36,19011.0,581078.0,,,0.032717,75.5473,26.0
Cantabria,2019,2057,5894,-3837,-1.8653,-946,36,19011.0,281801.0,,,0.067463,75.5473,26.0
Cantabria,2019,2057,5894,-3837,-1.8653,-946,36,19011.0,299277.0,,,0.063523,75.5473,26.0
